,track,artist,track_id,release_date,dance,energy,loud,speech,acoust,live,valence,tempo,sim_score
152,CONVERSATIONS,Aries,32FMAbZAzs3D70UuvnN6y4,2020-12-09,0.674,0.721,-6.489,0.0293,0.13,0.0464,0.757,132.053,-24.558230656743746
153,Bummerland,AJR,1N2gWqKHFtPSZ0zgoCr8WK,2021-03-26,0.629,0.833,-7.219,0.0855,0.124,0.159,0.653,80.968,-24.560466993216625
154,Sex n' Drugs,Abhi The Nomad,0G2wimhVoDYXbQ6csDxtSf,2018-02-09,0.831,0.32,-7.916,0.143,0.299,0.0757,0.319,80.935,-24.59075257532138
155,Lady May,Tyler Childers,3t5OV1asJHmOlf23T08CLv,2017-08-04,0.539,0.16,-13.285,0.0329,0.881,0.105,0.322,81.446,-24.724609354066313
156,Expensive,danny orange,0laOmXQmiIFRtbKAxQ7k1H,2020-09-10,0.524,0.277,-14.849,0.34,0.362,0.34,0.459,81.476,-25.080924353352867
157,Spice Girl,Aminé,4HW5kSQ8M2IQWZhSxERvla,2017-07-28,0.693,0.46,-7.912,0.226,0.392,0.157,0.873,78.09,-27.437201065599183
158,Come Around,Hoodie Allen,2zkhW5YaOPPaPgNWXmjTjF,2019-08-16,0.726,0.727,-4.919,0.0969,0.363,0.231,0.815,77.543,-28.104711055004792
159,Bitter,FLETCHER,5Z0AM9HW78XIyZqF2BPasr,2020-05-13,0.724,0.594,-7.126,0.102,0.393,0.0889,0.413,136.002,-28.48420167281653
160,Gorgeous,mansionz,75Q69chmd8CEZbVsA4CDMm,2017-03-24,0.833,0.545,-4.004,0.462,0.352,0.0915,0.541,77.035,-28.70736014282181
161,Sour Patch Kids,Bryce Vine,5DJNyvuMmZfsfvdTpMMmUq,2014-04-22,0.523,0.783,-5.084,0.0545,0.0144,0.219,0.581,76.588,-29.042356349569452
162,Mover Awayer,Hobo Johnson,1yyIxshSIfW89EPTW0xkPH,2019-09-13,0.703,0.636,-5.737,0.307,0.026,0.0355,0.648,136.949,-29.486809532112687
163,Trigger Of Love,JAWNY,3soKdLpgZNCtYLRsnwxwfB,2020-10-27,0.661,0.618,-5.023,0.167,0.371,0.114,0.523,75.029,-30.598011178827637
164,Peach Scone,Hobo Johnson,4Pj5nvdDibE3sgflD87J2i,2018-04-17,0.583,0.408,-9.125,0.564,0.65,0.309,0.612,74.738,-30.828002628963624
165,Goodie Bag,Still Woozy,4vHNeBWDQpVCmGbaccrRzi,2017-11-05,0.739,0.522,-12.304,0.151,0.821,0.233,0.619,138.263,-31.09396628927808
166,Cigarettes On Patios (with 24kGoldn) - Remix,BabyJake,2K2nfIHU02JUJtzLvUx0ju,2020-10-20,0.744,0.728,-5.738,0.0541,0.275,0.131,0.543,139.914,-32.44421660119001
167,Fuck No (feat. Brasstracks & PhiloSofie),99 Neighbors,0WQZG47PGOUzuQuMpB8gC0,2019-09-10,0.817,0.487,-6.585,0.474,0.545,0.336,0.65,70.949,-34.591299403215345
168,IMPATIENT,SEBASTIAN PAUL,3sCBrtky7hfDj93vW0mjVk,2020-05-08,0.695,0.662,-7.714,0.0795,0.255,0.0974,0.634,142.121,-34.60012991520281
169,Fvck Somebody,The Wrecks,1GU6oaDhWaypMzfP51BYKo,2020-05-01,0.574,0.624,-4.239,0.039,0.0233,0.504,0.555,142.09,-34.728650516297364
170,Gravy Train,Yung Gravy,3qOkkP9JLltoUvaLjEXTmW,2019-05-31,0.733,0.622,-7.689,0.14,0.324,0.165,0.729,143.934,-36.41330029844087
171,Take It Easy,Surfaces,5Pgq1Gfeth2CuUhyCXwlfC,2020-02-28,0.765,0.689,-5.616,0.0456,0.236,0.114,0.497,144.958,-37.48725871409028
172,Monte Carlo,Remi Wolf,3CXCtE8qJIFtUJJZRKCcXC,2020-08-03,0.797,0.625,-4.893,0.0518,0.084,0.222,0.883,145.008,-37.58334872306077
173,Sick and Tired (ft. Machine Gun Kelly and Travis Barker),iann dior,0DILU9jjSTnCv1dcbUH3ib,2020-06-12,0.748,0.492,-8.584,0.0498,0.151,0.146,0.483,145.097,-37.58819171147202
174,Champagne and Pools (feat. Blackbear & Kyle),Hoodie Allen,7HytU9V8vMCUayply0lYBq,2016-01-22,0.61,0.641,-4.352,0.268,0.519,0.902,0.852,67.413,-38.252733524193125
175,My Wife & 2 Dogs,Quinn XCII,4v2sn6bAwasHE6SPY0zil2,2021-02-12,0.845,0.563,-5.133,0.103,0.084,0.0846,0.762,148.013,-40.56552064706168
176,So You Fell in Love,Felly,5J5vi9kP8skmhj5Hzd5jA1,2021-01-29,0.785,0.575,-8.284,0.0566,0.676,0.135,0.449,149.99,-42.47528081249519
177,Peanut Butter Waffles,Ryan Caraveo,1qRabaD5y56JZzQSm4qB0n,2019-08-23,0.688,0.592,-8.759,0.0347,0.352,0.11,0.394,149.998,-42.49206826205567
178,Guilty Pleasure,Bryce Vine,3F0xQdEqmXIbrYbtZ46InQ,2014-04-22,0.651,0.835,-5.768,0.0464,0.00359,0.118,0.87,150.058,-42.57833143989266
179,blind,ROLE MODEL,0NuWgxEp51CutD2pJoF4OM,2020-10-21,0.765,0.663,-5.223,0.0652,0.141,0.0924,0.686,150.091,-42.634422685688385
180,90s Kids,Jax,34evGV6SaoRLHTcXXUVOpb,2021-03-26,0.714,0.657,-6.436,0.118,0.0802,0.35,0.725,151.898,-44.392554409406344
181,Drugs (feat. blackbear),UPSAHL,7yNtWh3dOprKjZd3HF2kFJ,2021-01-15,0.781,0.488,-7.152,0.43,0.439,0.28,0.457,153.872,-46.353851440419426
182,Mind Over Matter,Young the Giant,5Az8KU81g2aLBbJN67F2CI,2014-01-17,0.466,0.763,-4.448,0.0318,0.000501,0.0973,0.293,154.914,-47.49669290239929
183,Romeo & Juliet,Peter McPoland,4AXS0kSzmuhAAYJtVKbZDq,2020-07-03,0.312,0.479,-7.119,0.044,0.464,0.503,0.0823,159.21,-51.69445724391998
184,Let Me Down,Oliver Tree,0jk6J6B9ivegJc7dTg10Mp,2020-07-17,0.457,0.648,-5.762,0.0552,0.0114,0.212,0.736,160.021,-52.532512709161296
185,YES! (feat. Rich The Kid & K CAMP),KYLE,2XeMW0BNHdAbXVRZ3C1D09,2020-07-17,0.758,0.666,-8.088,0.14,0.0318,0.289,0.701,162.083,-54.564851383439496
186,Endless,Rence,39TniRr67zsLesnyrwrkLK,2021-01-21,0.58,0.663,-6.175,0.0534,0.216,0.165,0.592,163.804,-56.30006883756172
187,Another Day in Paradise,Quinn XCII,0cTmZAWgUFAPQXj2ZNgU8T,2015-04-28,0.653,0.802,-5.308,0.0666,0.161,0.143,0.56,167.952,-60.47340361087319
188,help herself,bbno$,4YMc3A256xFBS0xcT77Qce,2021-01-29,0.607,0.851,-7.754,0.0364,0.623,0.107,0.479,168.049,-60.52925839781683
189,Broke Bitch,Tiny Meat Gang,0aZgW8Nzg38hN00pEFyIEj,2020-01-24,0.798,0.557,-7.4,0.175,0.0186,0.124,0.526,174.006,-66.48511479813988
190,Good News,Mac Miller,1DWZUa5Mzf2BwzpHtgbHPY,2020-01-17,0.794,0.32,-12.92,0.173,0.853,0.112,0.241,174.088,-66.77902264560413
191,Come Over,Tom The Mail Man,0gTqEEZKoCn53BZAU1A4DG,2020-01-01,0.617,0.309,-7.888,0.0388,0.574,0.162,0.532,179.81,-72.28939971622984
192,Burn The House Down,AJR,0TkJIyL69RAUIbNwGub6uR,2018-09-21,0.454,0.66,-4.357,0.168,0.0364,0.181,0.568,184.353,-76.89932348384365
193,Karma,MOD SUN,78gke8uqCWgeqeQm6I9CGi,2020-10-30,0.461,0.825,-3.583,0.115,0.0246,0.224,0.412,198.045,-90.61211154954411
194,"thank u, next",Ariana Grande,3e9HZxeyfWwjeyPAMmWSSQ,2019-02-08,0.717,0.653,-5.634,0.0658,0.229,0.101,0.412,106.966,-1.0155235213995848
195,Floating Through Space,Sia,2AceGjiX9isUbXmMZa0Dl1,2021-02-04,0.575,0.844,-4.89,0.072,0.00172,0.114,0.277,104.914,-2.1873036249272744
196,Got My Number,Kim Petras,10pb48uTPwADEC9yb7j2ty,2019-06-28,0.778,0.777,-4.805,0.0879,0.0134,0.294,0.565,105.008,-2.199452978012689
197,Most Girls,Hailee Steinfeld,10GJQkjRJcZhGTLagFOC62,2017-04-28,0.756,0.572,-7.019,0.0763,0.0478,0.0853,0.417,102.986,-2.594138611087985
198,Blow Your Mind (Mwah),Dua Lipa,7kJlTKjNZVT26iwiDUVhRm,2016-08-26,0.654,0.796,-4.761,0.122,0.0188,0.0948,0.491,108.854,-2.6918326532654313
199,I Don't Need A Man,The Pussycat Dolls,0XEBKZHp8imfvf9NYjV8Kg,2005-01-01,0.777,0.957,-3.863,0.0442,0.0397,0.0855,0.756,105.844,-2.8365074576904017
200,Boys Ain't Shit (feat. Tate McRae & Audrey Mika),SAYGRACE,7tMEUrMaMzE0YptCGfsXzt,2020-04-03,0.801,0.637,-5.209,0.173,0.161,0.414,0.708,103.022,-3.252492687508748
201,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Various Artists,6zegtH6XXd2PDPLvy1Y0n2,2019-11-01,0.644,0.755,-5.325,0.0448,0.00237,0.0859,0.334,102.861,-3.327765638314479
202,Bad Girl,Daya,3n1HsYVwX6qMvihf5uZDKs,2021-02-04,0.682,0.694,-5.866,0.0391,0.232,0.0736,0.237,101.983,-3.8674160643318984
203,Dance Like Nobody's Watching,Iggy Azalea,1rwSZ2WvPoGArYIByVSEGW,2020-08-21,0.89,0.795,-2.658,0.212,0.0149,0.0556,0.854,106.953,-3.988241755219697
204,Love Of Your Life,RAYE,5iqfKcEGKhoeWTNqmZPiu3,2020-11-06,0.632,0.826,-5.326,0.0699,0.00161,0.146,0.474,111.886,-4.840472680296833
205,Lie Lie Lie,Joshua Bassett,1jOBlsvKhdqjZAlUAia4Qz,2021-01-14,0.617,0.835,-3.573,0.0923,0.00503,0.0793,0.835,101.005,-5.84993218604801
206,Never Really Over,Katy Perry,5PYQUBXc7NYeI1obMKSJK0,2019-05-31,0.77,0.882,-4.792,0.0602,0.194,0.316,0.385,99.991,-6.11865445413073
207,Take You Dancing,Jason Derulo,59qrUpoplZxbIZxk6X0Bm3,2020-07-22,0.789,0.711,-4.248,0.041,0.0332,0.0876,0.753,112.985,-6.2897775339797635
208,In The Morning,Jennifer Lopez,55QIntmvDd7pYpNKl5AK4s,2020-11-27,0.684,0.78,-5.968,0.0772,0.106,0.208,0.735,98.952,-6.754033833645174
209,Good Vibes,HRVY,53kWAAfx7IopXRa31MQHB8,2020-09-04,0.558,0.877,-3.392,0.145,0.274,0.162,0.762,99.988,-6.782749502670363
210,Wasabi,Little Mix,7IOuCLt770D8v0u3SVaDeI,2018-11-16,0.847,0.656,-4.976,0.115,0.00451,0.143,0.234,114.001,-6.935016639459176
211,Boyfriend,Mabel,0i2xIlZCO0H3mSpxr2HzgK,2019-08-02,0.795,0.848,-3.128,0.0543,0.0569,0.0586,0.691,99.977,-6.936591826377096
212,Let Me Move You - From the Netflix film Work It,Sabrina Carpenter,0roOLcll6SSTYZwsQFmXqP,2020-07-24,0.624,0.628,-6.582,0.0408,0.0112,0.0814,0.772,114.556,-7.109851837297265
213,If It Ain’t Me,Dua Lipa,1IdDtg7GhWfHYEWDymq3d2,2021-02-11,0.809,0.623,-6.254,0.145,0.0185,0.0538,0.57,114.986,-7.57683392618268
214,Medicine,James Arthur,7CHNIK6EGjnwpWkSpx6JZe,2021-03-05,0.306,0.74,-4.521,0.0532,0.232,0.0892,0.314,98.3,-7.791554114109575
215,Don't Call Me Up,Mabel,5WHTFyqSii0lmT9R21abT8,2019-01-18,0.674,0.881,-2.853,0.147,0.296,0.0793,0.234,98.994,-7.906981325191763
216,Starstruck,Years & Years,2WJVFqVQ3ivhAoAQWzEzeL,2021-04-08,0.555,0.879,-2.484,0.0983,0.011,0.298,0.691,113.852,-7.950737141225641
217,Rascal (Superstar),Tinashe,2vvktj9QlhYZI8ncv9uSt4,2020-07-17,0.911,0.46,-8.447,0.0563,0.208,0.1,0.533,97.541,-8.024973356598549
218,Levitating (feat. Madonna and Missy Elliott) [The Blessed Madonna Remix],Dua Lipa,0pk1hxhJLBSZZ5RKBhcwOa,2020-08-13,0.808,0.655,-7.34,0.139,0.0373,0.208,0.56,116.029,-8.51677304697941
219,Wings,Little Mix,3180WDzph4WrS4sLSNcGfa,2012-11-19,0.742,0.878,-3.127,0.128,0.000758,0.286,0.564,114.965,-8.563570487811688
220,Love Not War (The Tampa Beat),Jason Derulo,4Lt6GXGzYsa1tgkv3nGSTm,2020-11-20,0.738,0.85,-3.049,0.0642,0.105,0.23,0.865,98.013,-8.660877514248675
221,Vibez,ZAYN,709F3MwiVvLD0LQXeKs5Cz,2021-01-08,0.635,0.659,-7.499,0.116,0.242,0.105,0.34,96.855,-8.67114521891365
222,"Baby, I'm Jealous (feat. Doja Cat)",Bebe Rexha,2fTdRdN73RgIgcUZN33dvt,2020-10-09,0.737,0.867,-2.259,0.0458,0.0398,0.32,0.506,98.05,-9.020797943862354
223,My Head & My Heart,Ava Max,1KixkQVDUHggZMU9dUobgm,2020-09-18,0.614,0.934,-3.709,0.07,0.0697,0.121,0.436,116.001,-9.25559256634709
224,L.O.V.(e).,Ella Eyre,5MyIR4vCwqxnB0biyFqcdw,2020-05-08,0.654,0.698,-4.693,0.185,0.254,0.0614,0.602,96.017,-9.901215402940831
225,HOT,Pia Mia,25a7EWpbv4NjeUIP1PN6T1,2020-07-24,0.726,0.623,-3.986,0.109,0.297,0.0642,0.844,95.986,-10.14225129788935
226,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,07Oz5StQ7GRoygNLaXs2pd,2016,0.668,0.892,-3.001,0.0645,0.298,0.735,0.478,95.927,-10.56623470379682
227,When I Grow Up,The Pussycat Dolls,21pySLskKIKrhDziCX5ojQ,2008-09-23,0.671,0.685,-5.762,0.05,0.00165,0.398,0.368,118.449,-11.074278310110834
228,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)",Rita Ora,1YNQscOx6OqBQjxgJVhEeW,2018-05-11,0.728,0.69,-4.344,0.0524,0.0164,0.104,0.415,94.028,-11.91370253616347
229,Regardless,RAYE,3DTqHfTGj1c6y2gDXsTez4,2020-11-20,0.749,0.82,-6.114,0.0478,0.0205,0.0775,0.534,120.066,-12.631658241289465
230,Malibu,Kim Petras,31k41EAntOsjbRBcAASfiL,2020-05-07,0.629,0.828,-4.766,0.173,0.0249,0.206,0.512,120.018,-12.796057010918478
231,Sweet Melody,Little Mix,76Tuo484SLohJakHLnGI3B,2020-11-06,0.448,0.824,-4.249,0.057,0.0739,0.113,0.419,119.965,-12.860727587703131
232,Boyfriend,Selena Gomez,4QnC1bIaMSfDQvF4XDhV5M,2020-04-09,0.811,0.512,-6.381,0.17,0.218,0.0768,0.346,92.046,-13.52831485387476
233,Genetics,Meghan Trainor,2FOwRoyI2TTujfAGmHgEJP,2019-09-13,0.788,0.743,-7.711,0.328,0.0284,0.34,0.423,122.005,-14.491736551352663
234,Mother's Daughter,Miley Cyrus,2WyRfGeHo97VC5mP1BBSzr,2019-05-31,0.681,0.865,-4.132,0.0594,0.00464,0.149,0.528,91.017,-14.89317525669537
235,Save Room For Us (Remix),Tinashe,0W7rLXul6bBP5uAkBXxQhE,2020-02-14,0.808,0.644,-5.764,0.0782,0.0311,0.093,0.557,122.988,-15.570468346251278
236,Break Up Song,Little Mix,5HArmECc1y0lCHKVKDKXa4,2020-11-06,0.631,0.75,-5.416,0.0394,0.00388,0.286,0.593,90.019,-15.651247126589528
237,Greatest Hits Megamix,The Saturdays,0IPjb3rhdyrcoUdJUsAgR3,2014-08-10,0.458,0.924,-4.036,0.21,0.00178,0.121,0.541,122.796,-15.66886771577342
238,Good Without,Mimi Webb,15OCqNPYoLziEAsbVnqRj5,2021-03-26,0.616,0.576,-5.495,0.0532,0.0723,0.375,0.269,89.962,-15.696610230334635
239,Lifestyle (feat. Adam Levine),Jason Derulo,0osvOdeD3YXZiWkT8MKolJ,2021-01-21,0.749,0.674,-5.128,0.0366,0.0209,0.169,0.711,123.055,-15.720201220814147
240,Sabotage,Bebe Rexha,1nil655gJpCzrbqiqC0NLX,2021-05-07,0.562,0.565,-5.111,0.044,0.438,0.138,0.208,89.862,-15.84693800823505
241,Rain On Me (with Ariana Grande),Lady Gaga,24ySl2hOPGCDcxBxFIqWBu,2020-05-22,0.672,0.855,-3.764,0.0397,0.021,0.323,0.646,123.056,-15.978492193458045
242,Die For a Man (feat. Lil Uzi Vert),Bebe Rexha,19EfF6QYRTk4LMntq1Kuhc,2021-05-07,0.669,0.893,-3.319,0.0372,0.0736,0.14,0.314,89.996,-16.076036720331686
243,Matches,Britney Spears,2ZUJj80Mfmj13MKJXf9pnP,2020-12-11,0.957,0.507,-6.206,0.0539,0.0451,0.0543,0.817,123.998,-16.537758714331655
244,i miss u (with Au/Ra),Jax Jones,7CH8J4ulT49UfZwSDSkSZA,2020-10-09,0.668,0.726,-7.512,0.0468,0.0387,0.134,0.453,124.075,-16.557063117814252
245,I Like Boys,Todrick Hall,36Ff7rANmRSamflJNtA3pU,2019-05-23,0.843,0.829,-5.29,0.0887,0.0554,0.0537,0.687,123.973,-16.608939747994917
246,Don't Start Now,Dua Lipa,6WrI0LAC5M1Rw2MnX2ZvEg,2019-10-31,0.794,0.793,-4.521,0.0842,0.0125,0.0952,0.677,123.941,-16.693594868350367
247,Natalie Don't,RAYE,2uGF4SXl3xel4YaGgVuvHO,2020-11-20,0.806,0.521,-4.905,0.0461,0.191,0.171,0.885,124.017,-16.704780262836195
248,Last Time,Becky Hill,54zJ1SxDe0CQhWRij7E0no,2021-03-19,0.725,0.794,-2.421,0.0699,0.305,0.106,0.754,123.964,-17.196129241443476
249,Ugly Heart,G.R.L.,3qqho4PnTn3zlMPBzWhFFD,2014-07-29,0.65,0.786,-5.488,0.0463,0.019,0.323,0.446,124.96,-17.562704707970607
250,Heaven On My Mind (with Sigala),Becky Hill,7bIq1v8svANsAys7I694Up,2020-06-25,0.71,0.891,-3.116,0.0749,0.0313,0.365,0.705,125.024,-18.043451164684313
251,Happiness,Little Mix,4efdhHdTAS3sYJnI0mjHDc,2020-11-06,0.642,0.77,-6.289,0.0377,0.0484,0.0934,0.491,125.932,-18.4576287199267
252,"Nails, Hair, Hips, Heels",Todrick Hall,3dY8y3uZXX0UpDDal2dLhO,2019-05-23,0.934,0.614,-8.687,0.13,0.334,0.0854,0.776,126.017,-18.53006891184247
253,Cry About It Later (feat. Luísa Sonza & Bruno Martini),Katy Perry,43WYPxyEfIxlIjNlxQGYzc,2021-04-23,0.676,0.794,-4.78,0.0366,0.0513,0.0723,0.161,125.957,-18.64396116056323
254,Somebody To You,The Vamps,2BWWsCwuHAZFE1scLyP6Qe,2014-11-04,0.559,0.849,-4.676,0.0454,0.0854,0.328,0.759,86.978,-18.767598551278727
255,Crying in the Club,Camila Cabello,1SJtlNRJDeYHioymcvsqev,2017-05-18,0.334,0.617,-5.834,0.383,0.334,0.163,0.603,85.227,-20.374015512797598
256,Call My Name,Cheryl,5o7TXypciBNWzWLE6Hdzuz,2012-01-01,0.696,0.94,-3.498,0.064,0.00272,0.0987,0.7,128.005,-20.877043642034398
257,Mama,Ella Eyre,3vvvxijSiLemsZPIZGFpo4,2019-08-08,0.696,0.761,-5.227,0.172,0.0723,0.228,0.832,129.935,-22.53754675508289
258,Salute,Little Mix,1iupzLgX4O0Qosb4yDpYoz,2013-11-11,0.641,0.732,-5.325,0.0509,0.0981,0.285,0.354,82.027,-23.60220210135908
259,We're Good,Dua Lipa,1diS6nkxMQc3wwC4G1j0bh,2021-02-11,0.722,0.588,-5.932,0.0544,0.0319,0.183,0.59,134.01,-26.539656386318907
260,Unlock it (Lock It) - feat. Kim Petras and Jay Park,Charli XCX,3qGHAKgjQruzj6doKkyEb5,2017-12-15,0.504,0.711,-5.864,0.0452,0.0585,0.382,0.5,134.824,-27.358081836635524
261,WOW (feat. Sabrina Carpenter) - Remix,Zara Larsson,5WokFKscrfGEGGLPTu3jgO,2020-09-25,0.702,0.744,-4.063,0.0861,0.469,0.0915,0.305,77.486,-28.251506303596013
262,Dancing With The Devil,Demi Lovato,2kONpeXXK70YEs7c0UQbmq,2021-03-26,0.413,0.64,-5.811,0.0427,0.273,0.11,0.149,75.245,-30.331256243874346
263,Teeth,5 Seconds of Summer,26wLOs3ZuHJa2Ihhx6QIE6,2019-08-23,0.749,0.461,-2.961,0.0416,0.0516,0.0738,0.42,139.02,-31.82705182147972
264,7 rings,Ariana Grande,6ocbgoVGwYJhOv1GgI9NsF,2019-02-08,0.778,0.317,-10.732,0.334,0.592,0.0881,0.327,140.048,-32.67637374562935
265,Lola,Iggy Azalea,6hkr5ZGVOt3Z2BNGE6yqpB,2019-11-08,0.774,0.573,-9.098,0.14,0.0132,0.145,0.4,141.885,-34.39681112663843
266,drivers license,Olivia Rodrigo,7lPN2DXiMsVn7XUKtOW1CS,2021-01-08,0.585,0.436,-8.761,0.0601,0.721,0.105,0.132,143.874,-36.37467871320523
267,MONOPOLY (with Victoria Monét),Ariana Grande,6tsOcBnaKgzK22yEiqRh8P,2019-04-01,0.892,0.507,-8.282,0.378,0.704,0.109,0.695,143.96,-36.448970142065555
